URL,type,description
https://napieknewlosy.pl/products/barwa-peace-love-hair-nawilzajaca-odzywka-180ml,PEH,"Aqua, Cetearyl Alcohol, Behentrimonium Chloride, Opuntia Ficus-Indica Extract, Cannabis Sativa Seed Oil, Panthenol, Propylene Glycol, Cetrimonium Chloride, Vegetable Oil, Tocopherol, Vitis Vinifera Seed Oil, Hydrolyzed Wheat Gluten, Citric Acid, Parfum, Linalool, Alpha-Isomethyl Ionone, Limonene"
https://napieknewlosy.pl/products/apis-trichological-care-lekka-odzywka-pielegnacyjna-do-wlosow-niskoporowatych-200ml,P,"Aqua, Cetearyl Alcohol , Stearalkonium Chloride , Behen-Trimonium Chloride , PEG-40 Hydrogenated Castor Oil, Propanediol, Coconut Oil Glycereth-8 Esters, Lecithin, Sorbitol, Panthenol, Glucose, Trilaureth-4-Phosphate, Cysteine, Methionine, Glycine, Serine, Alanine, Arginine, Lisine, Proline, Equisetum Arvense Extract, Babassu Oil Glycereth-8 Esters, Lactic Acid, Glycine Soja Germ Extract, Triticum Vulgare Germ Extract, Scutellaria Baicalensis Root Extract, Benzyl Alcohol, Salicylic Acid, Glycerin, Sorbic Acid, Parfum"
https://napieknewlosy.pl/products/anwen-hair-we-are-odzywka-emolientowa-do-wlosow-o-wysokiej-porowatosci-200ml,E,"Aqua, Cetearyl Alcohol, Papaver Somniferum Seed Oil, Rubus Idaeus Seed Oil, Behentrimonium Methosulfate, Brassica Oleracea Italica Seed Oil, Starch Hydroxypropyltrimonium Chloride, Cetrimonium Chloride, Sodium Lactate, Urea, Lactic Acid, Benzoic Acid, Dehydroacetic Acid, Phenoxyethanol, Parfum, Linalool"
https://napieknewlosy.pl/products/radical-humektantowa-maska-regenerujaca-do-wlosow-100ml,PEH,"Aqua , Cetearyl Alcohol, Ricinus Communis Seed Oil, Behentrimonium Chloride, Glycerin, Equisetum Arvense Leaf Extract, Ceramide NG, Sodium Hyaluronate, Olea Europaea Fruit Oil, Panthenol, Laurdimonium Hydroxypropyl Hydrolyzed Wheat Protein, Laurdimonium Hydroxypropyl Hydrolyzed Wheat Starch, Hydroxypropyl Guar Hydroxypropyltrimonium Chloride, Hydroxypropyl Starch Phosphate, Hydroxyethylcellulose, Isopropyl Alcohol, Tocopheryl Acetate, Citric Acid, Lactic Acid, Phenoxyethanol, Ethylhexylglycerin, Sodium Benzoate, Potassium Sorbate, Parfum , Limonene"
https://napieknewlosy.pl/products/anwen-emolientowa-roza-mala-odzywka-do-wlosow-o-wysokiej-porowatosci-100ml-1,E,"Aqua, Cetearyl Alcohol, Butyrospermum Parkii , Cucurbita Pepo Seed Oil , Behentrimonium Chloride, Brassica Oleracea Italica Seed Oil , Papaver Somniferum Seed Oil , Carthamus Tinctorius Seed Oil , Raphanus Sativus Seed Oil , Cetrimonium Chloride, Starch Hydroxypropyltrimonium Chloride, Phenoxyethanol, Benzoic Acid, Dehydroacetic Acid, Parfum, Citronallol, Geraniol, Linalool"
https://napieknewlosy.pl/products/so-flow-by-vis-plantis-rewitalizujaca-odzywka-do-wlosow-farbowanych-400ml,PEH,"Aqua, Cetearyl Alcohol, Glycerin, Behenamidopropyl Dimethylamine, Prunus Domestica Seed Oil, Rhodiola Rosea Root Extract, Rubus Villosus Fruit Extract, Betaine, Inulin, Hydrolyzed Vegetable Protein PG-Propyl Silanetriol, Coco- Caprylate/Caprate, Undecane, Tridecane, Hydrolyzed Lupine Seed Extract, Hydrolyzed Jojoba Esters, Cetrimonium Chloride, Disodium EDTA, Tocopherol, Beta Sitosterol, Squalene, Glycine Soja Oil, Lactic Acid, Citric Acid, Parfum, 1.2-Hexanediol, Caprylyl Glycol, Benzoic Acid, Sodium Benzoate, Potassium Sorbate, Limonene, Citral, CI 42090, CI 17200"
https://napieknewlosy.pl/products/so-flow-wygladzajaca-odzywka-do-wlosow-po-keratynowym-prostowaniu-400ml,PEH,"Aqua, Cetearyl Alcohol, Glycerin, Behenamidopropyl Dimethylamine, Hydrolyzed Vegetable Protein PG-Propyl Silanetriol, Hydrolyzed Soy Protein, Hydrolyzed Wheat Protein, Triticum Vulgare Germ Oil, Hydrolyzed Jojoba Esters, Butyrospermum Parkii Butter, Undecane, Tridecane, Withania Somnifera Root Extract, Betaine, Cetrimonium Chloride, Behentrimonium Chloride, Tocopherol, Lactic Acid, Isopropyl Alcohol, Parfum, Sodium Benzoate, Potassium Sorbate, Phenoxyethanol, Linalool, Coumarin, Hexyl Cinnamal"
https://napieknewlosy.pl/products/pharma-care-odzywka-do-wlosow-cienkich-zen-szen-niacynamid-300ml,EH,"Aqua, Cetearyl Alcohol, Glycerin, Behenamidopropyl Dimethylamine, Isopropyl Palmitate, Nigella Sativa Seed Oil, Panax Ginseng Root Extract, Inulin, Cetrimonium Chloride, Niacinamide, Lactic Acid, Parfum, Sodium Benzoate, Potassium Sorbate"
https://napieknewlosy.pl/products/jozka-macierzanka-i-brzoza-odzywka-do-wlosow-oslabionych-250ml,PEH,"Betula Alba Juice, Glycerin, Pinus Sylvestris Bud Water, Thymus Serpyllum Herb Water, Cetearyl Alcohol, Aqua, Cannabis Sativa Seed Oil, Caprylic/Capric Triglyceride, Cetearyl Glucoside, Linum Usitatissimum Seed Oil, Trigonella Foenum-Graecum Seed Oil, Sorbitan Olivate, Glyceryl Stearate, Hydrolyzed Corn Protein, Nigella Sativa Seed Oil, Polyglyceryl-3 PCA, Hydrolyzed Wheat Protein, Hydrolyzed Soy Protein, Tocopherol, Urtica Dioica Seed Oil, Betula Alba Leaf Extract, Equisetum Arvense Extract, Urtica Dioica Root Extract, Lactobacillus/Arundinaria Gigantea Leaf Ferment Filtrate, Leuconostoc/Radish Root Ferment Filtrate, Citrus Limon Juice, Helianthus Annuus Seed Oil, Lavandula Angustifolia Oil, Xanthan Gum, Benzyl Alcohol, Dehydroacetic Acid, Potassium Sorbate, Sodium Benzoate, Citric Acid, Sodium Hydroxide, Linalool"
https://napieknewlosy.pl/products/curlsmith-fragrance-free-shine-conditioner-odzywka-nablyszczajaca-do-wlosow-kreconych-60ml,E,"Water , Cetearyl Alcohol, Hydroxypropyl Starch Phosphate, Cetyl Palmitate, Orbignya Speciosa Kernel Oil, Behentrimonium Chloride, Astrocaryum Murumuru Seed Butter, Butyrospermum Parkii Butter, Humulus Lupulus Extract, Jasminum Officinale Flower Extract, Citrus Limon Peel Extract, Panthenol, Glycerin, Guar Hydroxypropyltrimonium Chloride, Glyceryl Caprylate, Glyceryl Undecylenate, Citric Acid, Disodium Edta, Tocopherol, Potassium Sorbate, Sodium Benzoate, Sodium Hydroxide"
https://napieknewlosy.pl/products/vis-plantis-odzywka-do-wlosow-z-tendencja-do-przetluszczania-rozmaryn-400ml,H,"Aqua, Cetearyl Alcohol, Behenamidopropyl Dimethylamine, Glycerin, Rosmarinus Officinalis Leaf Extract , Silybum Marianum Seed Extract , Melissa Officinalis Leaf Extract , Zinc Sulfite , Isopropyl Palmitate, Cetrimonium Chloride, Lactic Acid, Parfum, Sodium Benzoate, Potassium Sorbate"
https://napieknewlosy.pl/products/milk-shake-insta-lotion-plynna-odzywka-lamelarna-250ml,PH,"Propylene Glycol, Alcohol DenatMyristyl Alcohol, Aqua , Cetrimonium Chloride, Behentrimonium Chloride, Dicaprylyl Carbonate, Vaccinium Myrtillus Fruit Extract, Citrus Limon Fruit Extract, Hydrolyzed Milk Protein, Sodium Hyaluronate Crosspolymer, Propanediol, Hydrolyzed Glycosaminoglycans, Hyaluronic Acid, Hydrolyzed Hyaluronic Acid, Glycerin, Glycine, Sodium Hyaluronate, Sodium Lactate, Sodium Citrate, Citric Acid, Phenoxyethanol, Potassium Sorbate, Sodium Benzoate, Parfum , Citronellol, Limonene, Linalool"
https://napieknewlosy.pl/products/jozka-slaz-i-werbena-odzywka-do-wlosow-suchych-250ml,PEH,"Betula Alba Juice, Glycerin, Lavandula Angustifolia Flower Water, Citrus Aurantium Amara Peel Water, Cetearyl Alcohol, Cannabis Sativa Seed Oil, Caprylic/Capric Triglyceride, Cetearyl Glucoside, Canola Oil, Linum Usitatissimum Seed Oil, Aqua, Sorbitan Olivate, Glyceryl Stearate, Rosa Canina Seed Oil, Hydrolyzed Corn Protein, Polyglyceryl-3 PCA, Hydrolyzed Wheat Protein, Hydrolyzed Soy Protein, Tocopherol, Malva Sylvestris Flower Extract, Linum Usitatissimum Seed Extract, Verbena Officinalis Extract, Lactobacillus/Arundinaria Gigantea Leaf Ferment Filtrate, Leuconostoc/Radish Root Ferment Filtrate, Citrus Limon Juice, Helianthus Annuus Seed Oil, Citrus Bergamia Peel Oil Expressed, Cymbopogon Flexuosus Oil, Xanthan Gum, Benzyl Alcohol, Dehydroacetic Acid, Potassium Sorbate, Sodium Benzoate, Citric Acid, Sodium Hydroxide, Citral, Geraniol, Limonene, Linalool"
https://napieknewlosy.pl/products/apis-trichological-care-wygladzajaca-odzywka-do-wlosow-wysokoporowatych-200ml,PEH,"Aqua, Cetearyl Alcohol , Stearalkonium Chloride , Behen-Trimonium Chloride , PEG-40 Hydrogenated Castor Oil, Rubus Idaeus Seed Oil, Adansonia Digitata Oil, Babassu Oil Glycereth-8 Esters, Aleurites Moluccana, Prunus Amygdalus Dulcis Oil, Propanediol, Lecithin, Sorbitol, Panthenol, Glucose, Trilaureth-4-Phosphate, Cysteine, Methionine, Ginseng Root Extract, Avena Sativa Kernel Extract, Benzyl Alcohol, Salicylic Acid, Glycerin, Sorbic Acid, Lactic Acid, Glycine Soja Germ Extract, Triticum Vulgare Germ Extract, Scutellaria Baicalensis Root Extract, Parfum"
https://napieknewlosy.pl/products/sendo-taming-hair-conditioner-odzywka-zapobiegajaca-puszeniu-sie-wlosow-250ml,H,"Aqua/Water/Eau, Cetearyl Alcohol, Behentrimonium Chloride, Hydrolyzed Tomato Skin, Avena Sativa Leaf/Stalk Extract, Passiflora Incarnata Flower Extract, Cetrimonium Chloride, Citric Acid, Parfum/Fragrance, Benzyl Alcohol, Isopropyl Alcohol, Glyceryl Laurate, Sodium Benzoate, Potassium Sorbate"
https://napieknewlosy.pl/products/receptury-zielarki-balsam-do-wlosow-z-propolisem-kwiatowym-zwiekszajacy-objetosc-wlosow-350ml,PEH,"Aqua, Cetearyl Alcohol, Cetrimonium Chloride, Propolis Extract, Helianthus Annuus Seed Oil, Calendula Officinalis Flower Extract, Chamomilla Recutita Flower Extract, Sophora Japonica Flower Extract, Lavandula Angustifolia Oil, Chamomilla Recutita Oil, Mel, Cera Alba, Hydrolyzed Milk Protein, Panthenol, Pinus Sibirica Needle Extract, Pinus Sibirica Seed Oil, Pinus Sibirica Seed Oil Polyglyceryl-6 Esters, Xanthan Gum, Glycerin, Guar Hydroxypropyltrimonium Chloride, Ceteareth-20, Behentrimonium Chloride, Amodimethicone, Trideceth-12, Phenoxyethanol, Benzyl Alcohol, Sodium Benzoate, Potassium Sorbate, Citric Acid, CI 42051, CI 15985, CI 19140, CI 42090, CI 14720, CI 16255, Parfum"
https://napieknewlosy.pl/products/milk-shake-silver-shine-ochladzajaca-kolor-odzywka-do-wlosow-blond-i-siwych-250ml,PEH,"Aqua , Myristyl Alcohol, Cetrimonium Chloride, Propylheptyl Caprylate, Behentrimonium Chloride, Hydrogenated Castor Oil/Sebacic Acid Copolymer, Polyglyceryl-3 PCA, Dimethicone, Ethylhexyl Cocoate, Cetearyl Alcohol, Cocos Nucifera Oil, Helianthus Annuus Seed Extract, Hydrolyzed Milk Protein, Rubus Fruticosus Fruit Extract, Rubus Idaeus Fruit Extract, Vaccinium Myrtillus Fruit Extract, Fragaria Ananassa Fruit Extract, Lactic Acid, Diazolidinyl Urea, Sodium Benzoate, Potassium Sorbate, Acid Violet 43, Parfum , Citric Acid, Butylene Glycol, Benzyl Alcohol, Benzyl Benzoate, Benzyl Salicylate, Limonene, Linalool"
https://napieknewlosy.pl/products/receptury-zielarki-balsam-do-wlosow-z-propolisem-lopianowym-do-wlosow-ze-sklonnoscia-do-wypadania-350ml,PEH,"Aqua, Cetearyl Alcohol, Cetrimonium Chloride, Propolis Extract, Helianthus Annuus Seed Oil, Arctium Lappa Root Extract, Hydrogenated Soybean Oil, Mel, Cera Alba, Chamomilla Recutita Flower Extract, Urtica Dioica Extract, Althaea Officinalis Root Extract, Carum Carvi Fruit Oil, Salvia Sclarea Oil, Hydrolyzed Milk Protein, Panthenol, Niacinamide, Pinus Sibirica Needle Extract, Pinus Sibirica Seed Oil, Pinus Sibirica Seed Oil Polyglyceryl-6 Esters, Xanthan Gum, Glycerin, Guar Hydroxypropyltrimonium Chloride, Ceteareth-20, Amodimethicone, Trideceth-12, Phenoxyethanol, Benzyl Alcohol, Sodium Benzoate, Potassium Sorbate, Citric Acid, CI 15985, CI 19140, CI 42090, CI 14720, Parfum, Benzyl Salicylate, Hexyl Cinnamal"
https://napieknewlosy.pl/products/bandi-tricho-odzywka-przeciw-wypadaniu-wlosow-230ml,PEH,"Aqua/Water, Cetearyl Alcohol, Stearyl Alcohol, Ricinus Communis Seed Oil, Tripelargonin, Butylene Glycol, Coco-Caprylate/Caprate, Polyglyceryl-3 Betainate Acetate, Sorbitan Olivate, Behenamidopropyl Dimethylamine, Dipalmitoylethyl Hydroxyethylmonium Methosulfate, Glycerin, Panthenol, Prunus Amygdalus Dulcis Oil, Salvia Hispanica Seed Oil, Caffeine, Apigenin, Oleanolic Acid, Biotinoyl Tripeptide-1, Wheat Amino Acids, Soy Amino Acids, Serine, Arginine HCl, Threonine, PPG-26-Buteth-26, PEG-40 Hydrogenated Castor Oil, Lactic Acid, Tocopheryl Acetate, Maltodextrin, Xanthan Gum, Hydroxyethylcellulose, Tetrasodium Glutamate Diacetate, 1.2-Hexanediol, Caprylyl Glycol, Hydroxyacetophenone, Sodium Hydroxide, Parfum/Fragrance, Benzyl Alcohol, Phenoxyethanol, Sodium Benzoate, Potassium Sorbate"
https://napieknewlosy.pl/products/cocopalm-southern-tropics-spa-treatment-regenerujaca-odzywka-do-wlosow-zniszczonych-600ml,PEH,"Aqua, Hexylene Glycol, Behentrimonium Chloride, Cetyl Alcohol, Amodimethicone, Stearyl Alcohol, Elaeis Guineensis Seed Oil, Dimethicone, Cocos Nucifera Oil, Hydrolyzed Keratin, Euterpe Oleracea Fruit Oil, Hibiscus Sabdariffa Flower Extract, Cocos Nucifera Fruit Extract, Euterpe Oleracea Fruit Extract, Glycerin, Citric Acid, EDTA, Potassium Sorbate, Sodium Benzoate, Isopropyl Alcohol, Phenoxyethanol, Parfum, Hexyl Cinnamal, Benzyl Alcohol, Linalool, Limonene, Citronellol"
https://napieknewlosy.pl/products/hairmax-density-haircare-odzywka-300ml,PEH,"Aqua , Cetearyl Alcohol, Behentrimonium Methosulfate, Acetyl Tetrapeptide-3, Arginine, Butylene Glycol, C10-40 Isoalkylamidopropylethyldimonium Ethosulfate, Caffeine, Caprylyl Glycol, Cetyl Alcohol, Dextran, Dicetyldimonium Chloride, Disodium EDTA, Ganoderma Lucidum Extract, Glycerin, Glycine, Helianthus Annuus Seed Extract, Histidine, Hydrolyzed Vegetable Protein PG-Propyl Silanetriol, Isopropyl Alcohol, Lactic Acid, Lecithin, Lilium Candidum Flower Extract, Lysine HCL, Malus Domestica Fruit Cell Culture Extract, Niacinamide, Panax Ginseng Root Extract, PEG-40 Hydrogenated Castor Oil, Pfaffia Paniculata Root Extract, Phyllanthus Emblica Fruit Extract, Polyquaternium-37, Polyquaternium-7, Propylene Glycol, Ptychopetalum Olacoides Bark/Stem Extract, Punica Granatum Seed Oil, Quaternium-80, Serenoa Serrulata Fruit Extract, Tamarindus Indica Fruit Extract, Tetrasodium EDTA, Tocopheryl Acetate, Trifolium pratense Flower Extract, Trisodium HEDTA, Urtica Dioica Extract, Xanthan Gum, Zinc Citrate, Zinc PCA, Phenoxyethanol, Potassium Sorbate, Sodium Benzoate, Fragrance/Parfum"
https://napieknewlosy.pl/products/milk-shake-cold-brunette-odzywka-ochladzajaca-brazy-250ml,PEH,"Aqua , Myristyl Alcohol, Cetrimonium Chloride, Propylheptyl Caprylate, Behentrimonium Chloride, Hydrogenated Castor Oil/Sebacic Acid Copolymer, Polyglyceryl-3 PCA, Dimethicone, Ethylhexyl Cocoate, Cetearyl Alcohol, Parfum, Oryza Sativa Bran Oil, Helianthus Annuus Seed Extract, Cocos Nucifera Oil, Moringa Oleifera Seed Oil, Lactic Acid, Diazolidinyl Urea, Sodium Benzoate, Hydrolyzed Milk Protein, Potassium Sorbate, Butylene Glycol, Limonene, Hydrolyzed Quinoa, Soy Amino Acids, Wheat Amino Acids, Arginine HCl, Serine, Threonine, Acid Violet 43, CI 42090 "
https://napieknewlosy.pl/products/radical-emolientowa-maska-odbudowujaca-100ml,PEH,"Aqua , Cocos Nucifera Oil, Cetearyl Alcohol, Hydroxypropyl Starch Phosphate, Behentrimonium Chloride, Macadamia Ternifolia Seed Oil, Prunus Amygdalus Dulcis Oil, Simmondsia Chinensis Seed Oil, Argania Spinosa Kernel Oil, Glycine Soja Oil, Hydrolyzed Keratin, Equisetum Arvense Leaf Extract, Ginkgo Biloba Leaf Extract, Glycerin, Dimethicone, Dimethiconol, Beta-Sitosterol, Squalene, Tocopherol, Hydroxyethylcellulose, Hydroxypropyl Guar Hydroxypropyltrimonium Chloride, Lactic Acid, Propylene Glycol, Isopropyl Alcohol, Ethylhexylglycerin, Phenoxyethanol, Sodium Benzoate, Potassium Sorbate, Parfum"
https://napieknewlosy.pl/products/umberto-giannini-banana-butter-nourishing-superfood-conditioner-odzywka-bananowa-250ml,E,"Aqua , Cetearyl Alcohol, Cocos Nucifera Oil, Distearoylethyl Hydroxyethylmonium Methosulfate, Stearamidopropyl Dimethylamine, Parfum , Citric Acid, Guar Hydroxypropyltrimonium Chloride, Cetearyl Nonanoate, Chlorphenesin, Triticum Vulgare Bran Extract, Salicylic Acid, Ethylhexyl Isononanoate, Trisodium Ethylenediamine Disuccinate, Linoleic Acid, Glycerin, Bertholletia Excelsa Seed Oil, D-Limonene, Sorbic Acid, Camellia Oleifera Seed Oil, Musa Sapientum Extract, Potassium Sorbate, Sodium Benzoate, Benzyl Alcohol, Limonene, CI 19140 , CI 15985"
https://napieknewlosy.pl/products/garnier-fructis-hair-food-aloe-maska-do-wlosow-400ml,EH,"AQUA / WATER, CETEARYL ALCOHOL, GLYCERIN, ISOPROPYL MYRISTATE, GLYCINE SOJA OIL / SOYBEAN OIL, STEARAMIDOPROPYL DIMETHYLAMINE, ALOE BARBADENSIS LEAF JUICE, HELIANTHUS ANNUUS SEED OIL / SUNFLOWER SEED OIL, GLYCERYL LINOLEATE, GLYCERYL LINOLENATE, GLYCERYL OLEATE, SODIUM HYDROXIDE, COCO-C APRYL ATE /C APR ATE, A SCORBYL GLUCOSIDE, HYDROXYPROPYL GUAR HYDROXYPROPYLTRIMONIUM CHLORIDE, CAPRYLYL GLYCOL, CITRIC ACID, TARTARIC ACID, CETYL ESTERS, TOCOPHEROL, POTASSIUM SORBATE, SODIUM BENZOATE, SALICYLIC ACID, LINALOOL, GERANIOL, CITRONELLOL, BENZYL ALCOHOL, PARFUM / FRAGRANCE"
https://napieknewlosy.pl/products/pharma-care-odzywka-do-wlosow-zniszczonych-skrzyp-polny-mocznik-300ml,EH,"Aqua, Cetearyl Alcohol, Glycerin, Behenamidopropyl Dimethylamine, Isopropyl Palmitate, Argania Spinosa Kernel Oil, Equisetum Arvense Extract, Inulin, Urea, Butyrospermum Parkii Butter, Maltooligosyl Glucoside, Hydrogenated Starch Hydrolysate, Cetrimonium Chloride, Lactic Acid, Parfum, Sodium Benzoate, Potassium Sorbate, Limonene, Linalool"
https://napieknewlosy.pl/products/dr-organic-regenerujaca-odzywka-z-miodem-manuka-265-ml,H,"Aloe Barbadensis Leaf Juice, Aqua, Polyglyceryl-3 Methylglucose Distearate, Cetearyl Alcohol, Glycerin, Pyrus Malus Fruit Extract, Mel Extract, Butyrospermum Parkii Butter, Glyceryl Caprylate, Panthenol , Tocopherol, Helianthus Annuus Seed Oil, Guar Hydroxypropyltrimonium Chloride, Parfum, Sodium Phytate, Citric Acid, Sodium Benzoate, Potassium Sorbate"
https://napieknewlosy.pl/products/apis-trichological-care-nawilzajaca-odzywka-do-wlosow-srednioporowatych-200ml,PEH,"Aqua, Cetearyl Alcohol , Stearalkonium Chloride , Behen-Trimonium Chloride , PEG-40 Hydrogenated Castor Oil, Macadamia Ternifolia Seed Oil, Babassu Oil Glycereth-8 Esters, Propanediol, Lecithin, Sorbitol, Panthenol, Glucose, Trilaureth-4-Phosphate, Cysteine, Methionine, Glycine, Serine, Alanine, Arginine, Lisine, Proline, Sodium Hyaluronate, Hydrolyzed Caesalpinia Spinosa Gum, Benzyl Alcohol, Salicylic Acid, Glycerin, Sorbic Acid, Lactic Acid, Soja Germ Extract, Triticum Vulgare Germ Extract, Scutellaria Baicalensis Root Extract, Retinyl Palmitate, Tocopherol Acetate, Avena Sativa Kernel Extract, Parfum"
https://napieknewlosy.pl/products/bandi-odzywka-do-wlosow-wygladzajaco-nawilzajaca-230-ml,EH,"Aqua/Water, Cetearyl Alcohol, Glycerin, Coco-Caprylate/Caprate, Shea Butter Ethyl Esters, Tripelargonin, Brassicamidopropyl Dimethylamine, Lactic Acid, Hydroxypropyl Starch Phosphate, Polyglyceryl-3 Betainate Acetate, Polyglyceryl- 3 Pca, Pisum Sativum Peptide, Saccharomyces/Xylinum/Green Tea Ferment, Leuconostoc/Radish Root Ferment Filtrate, Trehalose, Citrus Tangerina Peel Oil, Prunus Amygdalus Dulcis Oil, Sclerocarya Birrea Seed Oil, Hydrogenated Vegetable Oil, Stearyl Alcohol, Hydroxyethylcellulose, Hydroxyacetophenone, Caprylyl Glycol, Silicone Quaternium-18, Trideceth-6, Trideceth-12, Dipalmitoylethyl Hydroxyethylmonium Methosulfate, Behenamidopropyl Dimethylamine, Tetrasodium Glutamate Diacetate, Tocopherol, Parfum/Fragrance, Sodium Hydroxide, 1.2-Hexanediol, Phenoxyethanol, Sodium Benzoate, Potassium Sorbate"
https://napieknewlosy.pl/products/maternatura-dwufazowa-odzywka-rekonstrukcyjna-z-bialkami-ryzowymi-150ml,P,"Aqua, Glycerin, Lauryl Lactate, Behenamidopropyl Dimethylamine, Oryza Sativa Extract , Saccharomyces Lysate, Linum Usitatissimum Seed Extract , Hydrolyzed Wheat Protein, Tetrasodium Glutamate Diacetate, Soy Amino Acids, Wheat Amino Acids, Avena Sativa Bran Extract , Prunus Amygdalus Dulcis Seed Extract , Hydrolyzed Corn Protein, Hydrolyzed Soy Protein, Linalool, Arginine Hcl, Serine, Threonine, Oryza Sativa Seed Protein, Oryza Sativa Extract, Urea, Benzyl Alcohol, Simmondsia Chinensis Seed Oil , Lactic Acid, Propanediol, Sodium Benzoate, Phenethyl Alcohol, Undecyl Alcohol, Phytic Acid, Alpha-Isomethyl Ionone, Parfum"
https://napieknewlosy.pl/products/lerbolario-effetto-reale-intensywnie-regenerujaca-odzywka-do-wlosow-suchych-i-zniszczonych-125-ml,PEH,"Aqua , Brassica alcohol, Cetearyl alcohol, Glycerin, Citrus nobilis fruit extract, Behenyl alcohol, Simmondsia chinensis seed oil, Brassicyl isoleucinate esylate, Crambe abyssinica seed oil, Butyrospermum parkii butter, Royal jelly extract, Mel extract , Hydrolyzed walnut extract , Hydrolyzed chestnut extract , Hibiscus sabdariffa flower extract , Citrus aurantium amara flower extract, Citrus aurantium dulcis flower extract, Plukenetia volubilis seed oil, Phytosterols , Rosmarinus officinalis leaf extract, Laurdimonium hydroxypropyl , Sodium cocoyl hydrolyzed royal jelly, Arginine, Canola oil, Glyceryl caprylate, Glyceryl undecylenate, Parfum , Hydroxycitronellal, Limonene, Linalool, Potassium sorbate"
https://napieknewlosy.pl/products/sendo-nourishing-hair-conditioner-odzywcza-odzywka-do-suchych-wlosow-250-ml,EH,"Aqua/Water/Eau, Cetearyl Alcohol, Behentrimonium Chloride, Hydrolyzed Tomato Skin, Prunus Persica Fruit Extract, Amaranthus Caudatus Seed Oil, Cetrimonium Chloride, Citric Acid, Parfum/Fragrance, Benzyl Alcohol, Isopropyl Alcohol, Glyceryl Laurate, Sodium Benzoate, Potassium Sorbate"
https://napieknewlosy.pl/products/receptury-zielarki-balsam-z-propolisem-brzozowym-do-wlosow-zniszczonych-350ml,EH,"Aqua, Cetearyl Alcohol, Cetrimonium Chloride, Propolis Extract, Helianthus Annuus Seed Oil, Calendula Officinalis Flower Extract, Chamomilla Recutita Flower Extract, Sophora Japonica Flower Extract, Lavandula Angustifolia Oil, Chamomilla Recutita Oil, Mel, Cera Alba, Hydrolyzed Milk Protein, Panthenol, Pinus Sibirica Needle Extract, Pinus Sibirica Seed Oil, Pinus Sibirica Seed Oil Polyglyceryl-6 Esters, Xanthan Gum, Glycerin, Guar Hydroxypropyltrimonium Chloride, Ceteareth-20, Behentrimonium Chloride, Amodimethicone, Trideceth-12, Phenoxyethanol, Benzyl Alcohol, Sodium Benzoate, Potassium Sorbate, Citric Acid, CI 42051, CI 15985, CI 19140, CI 42090, CI 14720, CI 16255, Parfum"
https://napieknewlosy.pl/products/cocopalm-asian-beauty-spa-treatment-odzywka-nablyszczajaca-chroniaca-kolor-wlosow-farbowanych-600ml,PEH,"Aqua, Hexylene Glycol, Behentrimonium Chloride, Cetyl Alcohol, Amodimethicone, Stearyl Alcohol, Elaeis Guineensis Oil, Dimethicone, Punicum Granatum Pericarp Extract, Leuconostoc/Radish Root Ferment Filtrate, Cocos Nucifera Fruit Extract, Jasminum Officinale Flower Extract, Hydrolyzed Corn Protein, Hydrolyzed Wheat Protein, Hydrolyzed Soy Protein, Cocos Nucifera Oil, Oryza Sativa Bran Oil, Persea Gratissima Oil, Glycerin, Lecithin, Phenethyl Alcohol, 1.2-Hexanediol, Potassium Sorbate, Sodium Benzoate, Phenoxyethanol, Isopropyl Alcohol, Citric Acid, Parfum, Hexyl Cinnamal, Linalool"
https://napieknewlosy.pl/products/garnier-botanic-therapy-oat-delicacy-odzywka-nadajaca-miekkosc-200ml,EH,"1067914 PS AQUA / WATER / EAU, CETYL ALCOHOL, PEG-180 ELAEIS GUINEENSIS OIL / PALM OIL, HYDROXYETHYLCELLULOSE, DODECENE, SODIUM HYDROXIDE, SODIUM BENZOATE, AVENA SATIVA KERNEL EXTRACT / OAT KERNEL EXTRACT, POLOXAMER 407, LIMONENE, BENZOIC ACID, BENZYL SALICYLATE, BENZYL ALCOHOL, LINALOOL, XANTHAN GUM, ISOPROPYL MYRISTATE, ALOE BARBADENSIS LEAF JUICE, ISOSTEARYL ALCOHOL, MYRISTYL ALCOHOL, CETRIMONIUM CHLORIDE, CETYL ESTERS, BHT, CITRIC ACID, POTASSIUM SORBATE, LAURYL PEG/PPG-18/18 METHICONE, COUMARIN, HEXYL CINNAMAL, ORYZA SATIVA STARCH / RICE STARCH, PARFUM / FRAGRANCE"
https://napieknewlosy.pl/products/dr-organic-bezzapachowa-delikatna-odzywka-z-organicznym-nagietkiem-265-ml,H,"Aqua, Aloe Barbadensis Leaf Juice, Cetearyl Alcohol, Glyceryl Stearate, Brassicamidopropyl Dimethylamine, Calendula Officinalis Flower Oil, Helianthus Annuus Seed Oil, Limnanthes Alba Seed Oil, Tocopherol, Piroctone Olamine, Aspartic Acid, Dicaprylyl Carbonate, Dicaprylyl Ether, Lauryl Alcohol, Salicylic Acid, Glycerin, Citric Acid, Hydroxyacetophenone, Benzyl Alcohol, Potassium Sorbate, Sorbic Acid"
